STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sudan,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.42948745727539E8,1.0003182220459E8,5.99182357788086E7,1.1876113128662099E8,1.6974165344238302E8,2.1005696105957E8,2.8407406616210896E8,1.11660415649414E8,2.5128065490722698E8,6.57869110107422E7,5.77912788391113E7,6.28305206298828E7,3.7530603027343804E8,1.9403890991210902E8,9.58867492675781E8,1.1904716796875E9,1.04731994628906E9,1.1045595703125E9,1.16852026367188E9,1.9105361328125E9,1.72062145996094E9,1.70193786621094E9,2.04858959960938E9,2.61484106445313E9,1.70944201660156E9,3.10104174804688E9,2.1625556640625E9,1.72328833007813E9,1.70176062011719E9,1.38868603515625E9,1.42606115722656E9,1.37877062988281E9,7.93944641113281E8,6.97876647949219E8,6.10745971679688E8,3.17999298095703E8,3.03806610107422E8,2.20865692138672E8,3.39069305419922E8,4.0060803222656304E8,3.6933068847656304E8,3.3404385375976604E8,4.98851104736328E8,9.00033874511719E8,1.35961755371094E9,2.42956713867188E9,2.58153295898438E9,2.4735263671875E9,2.87987133789063E9,2.772513671875E9,2.28123876953125E9,1.90620349121094E9,1.48040686035156E9,1.70326013183594E9,9.33295593261719E8,1.12064282226563E9,9.44531799316406E8,9.85312133789063E8,1.07163842773438E9,1.72394360351563E9,2.55766674804688E9,3.93560546875E9,1.61810778808594E9,1.39006323242188E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Mexico,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.81633682250977E7,6.58551025390625E8,2.9986849975585896E8,3.66001434326172E7,-1.25954795837402E8,3.81479705810547E8,2.58999847412109E8,2.7167105102539104E8,1.91009399414063E8,1.4303428649902302E8,2.2142741394043E8,1.20142425537109E8,1.31194854736328E8,6.74062347412109E7,1.0471470642089799E8,8.53011932373047E7,7.8843620300293E7,5.8758575439453095E7,4.63004913330078E7,1.79254165649414E8,1.6119549560546902E8,2.83073486328125E8,3.9727841186523396E8,3.6910852050781304E8,2.33440414428711E8,3.87716491699219E8,5.21310424804688E8,3.29540496826172E8,3.0707284545898396E8,1.98768829345703E8,2.7947640991210896E8,4.30356475830078E8,4.5951504516601604E8,6.61887817382813E8,5.55212158203125E8,3.45617004394531E8,2.93596466064453E8,1.44086700439453E8,8.60326080322266E7,9.33249664306641E7,1.41141910552979E7,1.7567924499511698E8,2.2381695556640598E8,1.67543869018555E8,1.7882220458984402E8,2.79175994873047E8,3.2836972045898396E8,1.6160044860839802E8,2.05120147705078E8,2.5352230834960902E8,5.32893859863281E8,1.09260534667969E9,5.0616372680664104E8,6.36286010742188E8,8.88241027832031E8,4.323935546875E8,9.66145080566406E8,8.77911682128906E8,6.24031677246094E8,6.01272705078125E8,8.32834350585938E8,5.79057067871094E8,5.22471801757813E8,4.51662292480469E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9.76018600463867E7,1.2695001983642599E8,6.83751754760742E7,6.6132865905761704E7,1.29636810302734E8,1.4630557250976598E8,9.62924423217773E7,8.52100601196289E7,7.65619125366211E7,8.95790786743164E7,4.66034049987793E7,1.16288728713989E7,5.34973831176758E7,6.00126724243164E7,7.37910308837891E7,5.83299407958984E7,5.39699745178223E7,1.1498484039306599E8,1.44606689453125E8,1.39774185180664E8,1.2615541076660201E8,9.09270324707031E7,7.10686492919922E7,8.93751678466797E7,8.22305908203125E7,6.47053146362305E7,7.70134735107422E7,9.17555694580078E7,7.59427871704102E7,6.17941360473633E7,9.403045654296881E7,8.79646911621094E7,8.77635116577148E7,8.80170593261719E7,8.41453018188477E7,7.98591156005859E7,4.34065361022949E7,3.69209518432617E7,5.08265533447266E7,4.0933258056640595E7,1.75345306396484E7,4.69988403320313E7,3.2809410095214803E7,4.4621150970459E7,2.5388626098632798E7,4.87928924560547E7,3.78701248168945E7,5.44447708129883E7,7.47238311767578E7,6.37477912902832E7,1.0176050567627E8,1.3467611694335902E8,1.0567630004882799E8,1.30442199707031E8,9.85338592529297E7,1.11626449584961E8,1.7698408508300802E8,1.7332392883300802E8,1.3708457946777302E8,8.1011848449707E7,1.18572662353516E8,1.32511352539063E8,1.0155734252929701E8,1.10430183410645E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Middle income,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.294958984375E10,2.8642689453125E10,2.69945703125E10,2.8602609375E10,2.9646970703125E10,3.1532859375E10,3.1673490234375E10,3.17859296875E10,2.81817890625E10,2.6621810546875E10,2.8302208984375E10,2.9090458984375E10,2.6634240234375E10,3.032805078125E10,3.70360390625E10,4.332548046875E10,4.1027078125E10,3.708055078125E10,3.899103125E10,3.890998828125E10,4.467023046875E10,4.469905078125E10,4.306846875E10,4.0240640625E10,4.15652578125E10,4.23744296875E10,4.055851953125E10,3.90748984375E10,3.9468359375E10,4.207028125E10,5.310962811279297E10,5.589774780273438E10,5.203495092773438E10,5.037260009765625E10,5.072390991210938E10,4.349785107421875E10,4.244942163085938E10,3.936121875E10,4.417725122070313E10,4.72086484375E10,4.448074951171875E10,4.912535180664063E10,5.144035864257813E10,4.801850927734375E10,5.0974630859375E10,7.72135E10,6.76906015625E10,5.674794140625E10,5.930891015625E10,5.9336328125E10,5.889533203125E10,5.944573828125E10,6.019816796875E10,6.7649171875E10,6.5489890625E10,6.827690625E10,7.02518203125E10,6.9897421875E10,6.390769921875E10,6.363596875E10,8.206465625E10,7.80081640625E10,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.48371295928955E7,2.46844711303711E7,4.35389633178711E7,1.4482206726074198E8,1.67187286376953E8,3.55084259033203E8,4.40088409423828E8,3.5180166625976604E8,4.74690460205078E8,5.01891906738281E8,4.1345468139648396E8,3.74680908203125E8,3.3903701782226604E8,2.13761703491211E8,1.6192388916015598E8,5.07138885498047E8,2.49112380981445E8,3.29966827392578E8,3.60476104736328E8,4.8642907714843804E8,4.88929382324219E8,3.92494659423828E8,3.9595761108398396E8,3.02533935546875E8,6.08926635742188E8,5.35340270996094E8,8.02990600585938E8,7.87905151367188E8,9.99613586425781E8,1.23339099121094E9,8.73606506347656E8,1.32055322265625E9,8.86947814941406E8,9.23669738769531E8,7.3187841796875E8,8.11093872070313E8,8.47925415039063E8,6.99566040039063E8,9.69731750488281E8,8.45776977539063E8,8.77753295898438E8,1.05645068359375E9,1.0786552734375E9,1.35364477539063E9,1.72028955078125E9,1.39991040039063E9,1.46084802246094E9,1.26220520019531E9,1.36348876953125E9,1.73058215332031E9,1.50316369628906E9,1.91633361816406E9,1.89070385742188E9,1.37171447753906E9,1.16787524414063E9,2.05098803710938E9,1.54118005371094E9,1.44200744628906E9,1.17100073242188E9,1.01798266601563E9,2.38666040039063E9,1.27535131835938E9,1.09194616699219E9,1.571978515625E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.52478869628906E9,1.33778942871094E9,1.38892333984375E9,1.7387890625E9,1.84486853027344E9,2.31611767578125E9,3.70825732421875E9,3.222279296875E9,3.02984814453125E9,2.96274633789063E9,2.66817724609375E9,2.69958740234375E9,3.17870263671875E9,2.43209741210938E9,3.27398803710938E9,1.54557983398438E9,7.76909423828125E8,9.21751647949219E8,1.21700817871094E9,9.55236511230469E8,6.03118896484375E8,6.58606140136719E8,6.37315368652344E8,3.8975796508789104E8,4.00478057861328E8,4.00783752441406E8,3.94782440185547E8,2.28140853881836E8,2.67108734130859E8,2.06439666748047E8,2.62290405273438E8,3.2532666015625E8,6.39616271972656E8,3.9867764282226604E8,1.29267687988281E9,9.21727294921875E8,1.18116345214844E9,1.13982641601563E9,1.36971337890625E9,1.40086389160156E9,1.63331066894531E9,1.75569152832031E9,1.46430004882813E9,1.8785517578125E9,1.81431701660156E9,1.83016772460938E9,1.82882458496094E9,2.41717651367188E9,2.25194995117188E9,3.18414990234375E9,1.72589001464844E9,2.96646044921875E9,3.59793701171875E9,3.86365063476563E9,4.01596826171875E9,3.37558959960938E9,2.96512353515625E9,2.44348852539063E9,1.73114904785156E9,1.16722900390625E9,1.25035107421875E9,5.75741943359375E8,6.5107002258300796E7,8.3118798828125E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Kazakhstan,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8089326477050802E8,1.76522808074951E7,2.61912899017334E7,8.28192901611328E7,7.92334365844727E7,1.8320982360839802E8,1.6695088195800802E8,2.72464782714844E8,2.1804989624023402E8,2.33261688232422E8,2.1615234375E8,2.85808349609375E8,3.3627627563476604E8,2.91679443359375E8,2.4905166625976598E8,2.0528062438964802E8,2.87722625732422E8,3.7328091430664104E8,3.15683837890625E8,2.13994354248047E8,2.0469563293457E8,1.35164566040039E8,8.958087158203131E7,9.97825546264648E7,9.97499160766602E7,8.25508804321289E7,7.85651092529297E7,1.01895942687988E8,7.5778564453125E7,9.88453598022461E7,7.327581787109381E7,8.6156005859375E7,7.90822906494141E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,World,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.397283203125E10,4.088996875E10,4.016401953125E10,4.258421875E10,4.14928515625E10,4.488875E10,4.416955859375E10,4.440780859375E10,3.896651953125E10,3.7830609375E10,4.108269140625E10,4.380458984375E10,4.231476953125E10,4.9561640625E10,6.03873984375E10,6.83727578125E10,6.401698828125E10,6.148908984375E10,7.18252421875E10,7.2508796875E10,7.97375E10,7.9456140625E10,7.38735625E10,7.1055640625E10,7.5248E10,7.90629375E10,7.62605390625E10,7.30962734375E10,7.27301796875E10,7.51224765625E10,8.964330249023438E10,9.79020791015625E10,8.77213486328125E10,8.276024267578125E10,8.6941203125E10,7.847961328125E10,7.53305703125E10,7.268126953125E10,7.91549013671875E10,8.00499306640625E10,8.06006279296875E10,8.59795419921875E10,9.6348806640625E10,9.83116123046875E10,1.023798828125E11,1.231268359375E11,1.1763178125E11,1.09914671875E11,1.2250528125E11,1.2621884375E11,1.291796953125E11,1.32120984375E11,1.290784921875E11,1.44090296875E11,1.5343615625E11,1.55085421875E11,1.6805434375E11,1.71318375E11,1.67409671875E11,1.6635384375E11,1.932424375E11,1.90067796875E11,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.64795318603516E8,3.81292022705078E8,4.26919494628906E8,2.60181182861328E8,-1921867.0129776,-4.4107333374023396E8,-1.2021276855468799E8,6.6357719421386704E7,-3.13536434173584E7,5.75738716125488E7,-2.64259243011475E7,3.66855621337891E7,1.32032518386841E7,6.74151229858398E7,7.22330627441406E7,4.65003662109375E7,5.4314113616943404E7,5.48460540771484E7,4.58936157226563E7,6.88549346923828E7,1.0159779357910201E8,9.40287017822266E7,8.22086639404297E7,9.514990234375E7,9.04362258911133E7,1.10254280090332E8,1.5437872314453098E8,1.4521903991699198E8,2.4231309509277302E8,3.50846435546875E8,2.59850067138672E8,4.0163879394531304E8,3.60497131347656E8,3.743310546875E8,2.4102520751953098E8,1.7309698486328098E8,1.6031553649902302E8,1.3620390319824198E8,9.84393692016602E7,9.64898986816406E7,8.67284622192383E7,2.69518524169922E8,1.5944345092773402E8,1.6268597412109402E8,1.17969955444336E8,1.1019430541992201E8,1.31892776489258E8,9.5790397644043E7,1.2582907104492201E8,1.17144836425781E8,1.15441986083984E8,9.78994293212891E7,1.8753018188476598E8,3.74727554321289E7,4.94900703430176E7,-2.44633102416992E7,6454796.79107666,1143874.04918671,8.54834213256836E7,1.6726140975952098E7,1.11248207092285E8,1.5801904296875E8,4.1153720092773396E8,2.59022705078125E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Hungary,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1106999969482401E8,1.02388000488281E9,3.38529998779297E8,2.5280999755859402E8,2.9841000366210896E8,-3.40450012207031E8,2.70029998779297E8,2.48779998779297E8,3.50989990234375E8,4.11779998779297E8,4.44820007324219E8,7.4652001953125E8,2.63579986572266E8,3.3767001342773396E8,3.68510009765625E8,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Korea, Rep.",Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.98649133300781E9,1.79632434082031E9,1.82568518066406E9,2.0117744140625E9,1.27907788085938E9,1.66113208007813E9,1.67368872070313E9,1.81912536621094E9,1.61403344726563E9,2.17559399414063E9,1.67975500488281E9,1.87443395996094E9,1.93760009765625E9,1.22504565429688E9,9.39514099121094E8,9.48300476074219E8,8.53648193359375E8,7.73036804199219E8,4.52553894042969E8,3.31589813232422E8,3.05813293457031E8,6.03908630371094E8,9.31972961425781E7,3.76454048156738E7,-3.64015312194824E7,-4699071.88415527,-2.61906604766846E7,7842778.20587158,-2992399.93095398,5.44062080383301E7,3.98281784057617E7,4.81985931396484E7,-3.47703399658203E7,-5.83235206604004E7,-1.0967374420166E8,8424202.91900635,-1.4609657287597698E8,-1.5333415222168E8,-5.49424057006836E7,-5.40088233947754E7,-1.79509994506836E8,-1.24839996337891E8,-9.925E7,-4.7435998535156304E8,-7.88300018310547E7,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Latvia,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289999.96185303,1.2386000061035201E8,5.18899993896484E7,8.14100036621094E7,8.59100036621094E7,9.894000244140631E7,1.22059997558594E8,1.49970001220703E8,1.5655000305175802E8,1.5885000610351598E8,1.88619995117188E8,1.2598000335693401E8,1.55470001220703E8,1.9832000732421902E8,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Marshall Islands,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431149.98936653096,4894780.15899658,5.1154956817627005E7,8.25043792724609E7,5.34468307495117E7,1.1052218627929701E8,8.79391174316406E7,6.59164199829102E7,9.28762512207031E7,7.72267990112305E7,1.08515151977539E8,8.70586166381836E7,8.02475662231445E7,7.26435317993164E7,7.70375442504883E7,7.84939193725586E7,7.33790664672852E7,7.1023063659668E7,7.78731231689453E7,2.40379962921143E7,1.07068542480469E8,9.99042892456055E7,1.1139805603027299E8,6.71343154907227E7,6.92810592651367E7,1.3825457572936999E7,8.551251220703131E7,6.2659393310546905E7,7.3059944152832E7,2.02645538330078E8,1.1664841461181599E8,1.4495576477050802E8,1.26128410339355E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia (excluding high income),Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.49545001220703E9,2.72419995117188E9,2.78317004394531E9,2.671E9,1.7987499389648402E9,1.80064001464844E9,2.22658001708984E9,1.41850001144409E9,1.16601000976563E9,1.20462997436523E9,8.36259963989258E8,1.1479099855423E9,1.37141999816895E9,9.61379974365234E8,4.19E8,2.91400001525879E8,6.34419990539551E8,3.1569999504089403E8,3.0866000366210896E8,1.38471998596191E9,2.21051998901367E9,1.78583994293213E9,1.56153003883362E9,8.87660007476807E8,6.01659970283508E8,5.05530004501343E8,7.4306999206543E8,6.57120018005371E8,4.84210008621216E8,3.13480004806072E8,2.896699946898969E9,7.00558999101258E9,5.8886099909544E9,8.575130137443541E9,7.891880096435551E9,7.66033996963501E9,7.30260000610351E9,6.776369959354401E9,8.12513001537323E9,1.056320977830886E10,1.036469983386994E10,1.0023029980659481E10,1.202185994005203E10,8.62178000888229E9,8.783410033255821E9,5.471499998092649E9,6.62367001724243E9,5.88995001792908E9,6.78438998222351E9,7.55128993034363E9,6.98755997085571E9,9.64573997974396E9,9.68186997079849E9,8.457730035066599E9,9.71170008563995E9,9.14816001033783E9,1.0493259958267199E10,1.02758300952911E10,8.221490032196039E9,7.48408006954193E9,1.0809940140724201E10,9.19950004422665E9,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bahrain,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,998220.026493073,1.04332675933838E7,1.44339351654053E7,6760290.14587402,5931847.0954895,8484478.95050049,7.44798278808594E7,453377.00843811,2084858.89434814,1261075.9735107399,6971335.88790894,3.05033378601074E7,1.7171169281005897E7,7.23551864624023E7,1.7294451904296902E8,1.04836875915527E8,6.36713745117188E8,1.7315435791015598E8,2.64005615234375E8,3.7165170288085896E8,5.22417663574219E8,5.11583465576172E8,4.1479281616210896E8,6.76554138183594E8,5.69668212890625E8,1.99342269897461E8,2.1976016235351598E8,1.63784503936768E7,-5074786.18621826,-5140850.06713867,2.19857177734375E8,1.4545176696777302E8,1.1676681518554701E8,1.6718246459960902E8,1.35710174560547E8,1.26188049316406E8,1.7934901428222698E8,2.1639662170410198E8,2.93021697998047E8,8.88206481933594E7,8.99685134887695E7,1.1231829071044901E8,9.46164245605469E7,1.8064958190918E8,7.37748107910156E7,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Late-demographic dividend,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,7.278250041738158E9,7.038109875202179E9,7.146699964158239E9,6.250390114277602E9,8.385759912133221E9,7.24205995094776E9,6.350289980083706E9,8.356570134907968E9,7.927229852586987E9,7.504499945059419E9,9.112120104379951E9,1.1210599964410072E10,1.0088959957480438E10,9.38091006207467E9,9.729769960284245E9,1.134611970961094E10,9.20603996872902E9,9.17982997274399E9,9.280300083875662E9,9.88813000917435E9,1.4464539947509777E10,1.718849995437265E10,1.6220809944868092E10,1.6960750002026571E10,1.7618820217251778E10,1.8541340190649033E10,1.4724529963016521E10,1.379887999004126E10,1.6788989832073456E10,1.965951979207995E10,1.91002500832081E10,1.8726410100221645E10,1.900456975877286E10,1.7267260143041626E10,1.7967430114209663E10,1.1525969974994665E10,1.27236400270462E10,1.2281340018749237E10,1.2857110055923481E10,1.3313469939231874E10,1.1527119979858406E10,1.2455039924621586E10,1.4171119960784924E10,1.254757006931305E10,1.3885930238723757E10,1.3448329878807077E10,1.300939003086091E10,1.3395019994735716E10,9.727219949722305E9,8.312819998741158E9,1.3236670042514805E10,1.1372130030561245E10,,
